,Site,N,EC average,EC std,v3L1 average,v3L1 std,r2,nse,bias,rmse,pbias
154,DE-Akm,130,1.6958847668054917,1.1413362938267886,1.2769230769230768,1.2700203539563164,0.9376913339442431,0.8231693104714793,-0.41896168988241467,0.5320012839328536,-24.70460836036669
155,DE-Geb,216,0.9122720285413976,0.8310395412844096,1.087962962962963,1.2323332071747473,0.833711902956176,0.7563066910035636,0.17569093442156536,0.6069351757048161,19.258612445069915
156,DE-Gri,216,1.178953048270572,0.9330011731593163,1.4472222222222224,1.3833870354757851,0.8860179160544853,0.777026875500636,0.26826917395165045,0.6517219008441968,22.754864949471862
157,DE-Hai,216,0.810019168954759,0.7810063088904357,1.5222222222222224,1.6063440121192334,0.7976162129089586,0.4345644024716002,0.7122030532674634,1.2050983347500677,87.92422211272894
158,DE-HoH,216,1.4936123598557,1.1193474725710262,1.6481481481481481,1.6564732208636566,0.9186522847358469,0.8299765888114492,0.15453578829244832,0.6814455130704323,10.346445466438041
159,DE-Hzd,216,1.3416545673978975,1.0129432501032982,1.6129629629629632,1.605171444445651,0.8308777109603627,0.7235103301096264,0.2713083955650657,0.8420797709207338,20.22192613194475
160,DE-Kli,216,1.1328305089178807,1.0577547325811854,1.2324074074074076,1.383008429825405,0.7073953491709657,0.6963736977594197,0.09957689848952661,0.7603033024507238,8.790096815510905
161,DE-Obe,216,0.8175204640461102,0.7262493571857291,1.289814814814815,1.2797485083471327,0.7102140215930839,0.4976192599268492,0.4722943507687048,0.9049685301450965,57.77156310328963
162,DE-RuR,216,1.5097658641511937,1.0613490118009932,1.4203703703703705,1.3251597014249992,0.9570583704005339,0.9210254982349092,-0.08939549378082318,0.37153866998296514,-5.921149491022719
163,DE-RuS,216,1.4062721148093176,1.046869535990573,1.1351851851851853,1.1006395447227064,0.8204355994056719,0.7574318011464942,-0.27108692962413244,0.5408220606251634,-19.276989621662963
164,DE-RuW,216,1.7773340144679448,0.789228603323112,1.386111111111111,1.353133028289554,0.2815262467061884,0.19477080038337835,-0.3912229033568337,1.2114140510630642,-22.011782825973118
165,DE-Tha,216,0.872399810502313,0.7666730523916766,1.5148148148148148,1.4771320304273363,0.6544221227089384,0.3803357251994912,0.642415004312502,1.1600852349126707,73.63768269763956
166,DK-Sor,216,1.199337838694801,1.2043356165019141,1.2490740740740742,1.397439210833831,0.8284263958360831,0.8248147853308647,0.04973623537927304,0.5835445323594862,4.146974586693547
167,ES-Abr,216,0.830114869935271,0.5528113962807917,1.3324074074074075,0.8166669303379841,0.24821332437236043,-0.16376923636879903,0.5022925374721363,0.8789633375220021,60.50879892216641
168,ES-LM1,216,1.3368941920882291,0.8472413498632879,1.6435185185185186,1.0612211612778186,0.4391618386332356,0.3368830921598913,0.3066243264302894,0.8621707930300079,22.9355717337168
169,ES-LM2,216,1.2198240020827706,0.8033015547216413,1.6407407407407406,1.0656616712579496,0.4322373514709877,0.2662164362019871,0.4209167386579702,0.9107426813272396,34.506349927471675
170,FI-Hyy,216,0.8746993029698784,0.9254684384250147,1.0092592592592593,1.4018285093695697,0.8997283176448614,0.8073238733477646,0.13455995628938094,0.6139050360747801,15.383567339371107
171,FI-Let,216,1.043605220340507,1.123021100049699,0.9990740740740741,1.3195133260953937,0.738068216727073,0.7368596347318642,-0.04453114626643299,0.6753048543572086,-4.2670490141763935
172,FI-Sii,216,0.8812917786230072,1.0861270762184514,0.7074074074074075,0.9929709898761261,0.8896158798445752,0.8361212084288052,-0.1738843712155998,0.4010424006973597,-19.73062445757625
173,FI-Var,216,0.4460912133751441,0.5244737039310629,0.5194444444444445,0.8451732541067335,0.8719527170444057,0.7662705213851233,0.07335323106930038,0.40765694419530774,16.443549854817107
174,FR-Bil,216,1.767258455772164,1.214420704650612,1.4712962962962963,1.0175255828725742,0.5974453267622409,0.33558060647680543,-0.29596215947586774,0.8274825455392459,-16.7469652505668
175,FR-Hes,216,1.4190122911071201,1.316474717036627,1.875,1.873393885749281,0.8712236481260316,0.7584940974797184,0.45598770889288,0.9185130428498337,32.13416203302342
176,IT-BCi,216,1.989373434936302,1.0835086838458186,1.438888888888889,0.7634479112410322,0.4473283335402866,-0.638110810979718,-0.5504845460474128,0.974862587879171,-27.671252484832685
177,IT-Cp2,216,1.1610186356305259,0.6981068144732472,2.287037037037037,1.3121324800238363,0.39640913165639974,-0.3529731487474663,1.1260184014065115,1.5227009867824541,96.98538566480404
178,IT-Lsn,216,1.3291664409388868,1.193482879507749,1.7657407407407408,1.5967503066460744,0.9277831843788404,0.8061233835843093,0.4365742998018542,0.7014425039864082,32.845720923669276
179,IT-SR2,216,2.1935797368931764,1.196700084521702,2.10462962962963,1.1955253206939316,0.787401375430636,0.768928969790591,-0.08895010726354699,0.5733553686417294,-4.055020465749256
180,IT-Tor,216,1.3652504714483347,1.3876930611881386,0.6351851851851852,0.8937316401564334,0.8245941799366463,-0.2613308433337911,-0.7300652862631496,1.0014147766172496,-53.47482396315565
181,NL-Loo,36,1.7572868209692023,0.7118559966656879,1.3305555555555557,1.2723026244781421,0.12775898674391467,-0.028780349905590308,-0.42673126541364664,1.2724318316765901,-24.283529604933253
182,RU-Fy2,216,1.0406513673141735,1.0511896009177548,1.214814814814815,1.471516529224019,0.943705078829897,0.8635380338750931,0.17416344750064128,0.5423296033801469,16.736003331273306
183,RU-Fyo,216,1.0718205839133703,1.0250162440236894,1.216666666666667,1.4371483391902196,0.8163377685668464,0.7699241432328072,0.14484608275329633,0.6877482210353005,13.514023235534678
184,SE-Deg,216,0.6324550163646413,0.8987321941131569,0.7212962962962963,1.0345699860261834,0.850557187403278,0.8402805974822976,0.08884127993165497,0.41250675786670987,14.047051194615497
185,SE-Htm,216,0.9291867013460239,0.8247665748472028,1.1740740740740743,1.3036885325246772,0.7314553882304565,0.6464510973750869,0.24488737272805028,0.7733764558758383,26.355023417070583
186,SE-Lnn,36,0.6452448424561337,0.7417485390663151,0.9666666666666666,1.3541470694552664,0.9162788098187093,0.6906681638447435,0.32142182421053317,0.7426102096367837,49.81393155922587
187,SE-Nor,216,1.0743011694951146,0.9319425112375975,1.1592592592592592,1.3426829813049561,0.8212292074837774,0.7722089217340683,0.08495808976414487,0.6393434110408781,7.908219052211618
188,SE-Ros,216,0.6190702456928897,0.6968118548179958,0.7574074074074074,1.0514400936128034,0.8709717114339223,0.7803903331721752,0.13833716171451774,0.4915895185411558,22.345955515869594
189,SE-Svb,216,0.7573687865420541,0.7732525509341446,0.8287037037037037,1.1601163474872465,0.8921978850442995,0.8110974993116152,0.0713349171616497,0.503051854704075,9.41878229327962
190,BE-Dor,36,0.8547761772761411,0.8274149238412966,1.2611111111111113,1.108223231194298,0.8030463008756108,0.6424152294438348,0.4063349338349702,0.6534306904621567,47.5369979460367
191,BE-Lcr,72,1.1729146815370193,1.1355715347747777,1.2861111111111112,1.2061235257267078,0.8186066821645439,0.8083249749806225,0.113196429574092,0.5243695676632457,9.650866457375766
192,BE-Maa,108,0.787763576341241,0.6266039448882409,1.1083333333333334,1.02018186027658,0.9009253188958785,0.6890631934034732,0.3205697569920923,0.5662310427258022,40.693650559597444
193,CZ-KrP,108,1.2023819620828364,0.9807272402132936,1.4314814814814818,1.424462393958996,0.8736215494906511,0.7869043220392273,0.22909951939864506,0.654513064950838,19.05380541486047
194,DK-Gds,16,1.5093729969395175,0.7496200880292886,0.9812500000000001,1.217220193720101,0.6350479713583498,0.4014692076042693,-0.5281229969395175,0.9117967419897467,-34.989561759112355
195,ES-Agu,108,0.55078296697067,0.3689456936184861,0.7490740740740741,0.3513645949350916,0.20257599276323227,-0.47882924907650004,0.19829110710340417,0.4253016081392121,36.001677429135796
196,ES-Cnd,108,1.125312081336846,0.6512450554333085,1.437962962962963,0.8423063123644999,0.5208018032876223,0.3790838226251091,0.31265088162611704,0.6606425685126307,27.783482183421924
197,ES-LJu,108,0.6099063315441766,0.35624459580615403,1.2212962962962965,0.723704246651675,0.2024207469144583,-0.5197397958133965,0.6113899647521198,0.8880261405504914,100.24325591180319
198,FI-Ken,108,0.7511271465051165,0.8099678998024187,0.5888888888888889,0.9497007234779038,0.824878898706052,0.7923580037518354,-0.16223825761622757,0.43074909898578273,-21.5993069044433
199,FI-Qvd,96,1.0575354738827458,0.9976611754647428,1.1270833333333332,1.299998313089324,0.8844359750697853,0.8516106514661452,0.06954785945058754,0.4981617048189019,6.576409129354525
200,FR-Aur,108,0.9132285687967552,0.7846079875683939,1.7666666666666668,1.3813849206739663,0.7939367253284354,0.3043181919123271,0.8534380978699116,1.1468326413121854,93.45284707796408
201,FR-FBn,108,1.388601225339765,0.6203437392073101,1.6000000000000003,1.0012142161106463,0.09816622018221145,-0.0406368534795174,0.21139877466023507,1.0166152487189528,15.223864908264767
202,FR-Fon,108,1.8854558825126364,1.1905815107988962,1.864814814814815,1.7304483139507822,0.8309555546788945,0.7808380010046615,-0.020641067697821685,0.8063456913468332,-1.0947520909539683
203,FR-Gri,84,0.9516624832049022,0.925986384739006,0.9535714285714285,0.9280691743759458,0.6588901032733491,0.6242766800294078,0.0019089453665263978,0.5654755434903321,0.2005905875471381
204,FR-Lam,108,1.1488231741141308,0.7985826484254728,1.5740740740740742,1.4335349661360373,0.6547513944538167,0.5023789802227305,0.4252508999599435,1.0065553466331028,37.01621881782275
205,FR-LGt,108,1.0557961083483423,1.015576372208479,1.7842592592592592,1.493109534390952,0.7860199321583504,0.5031633840178109,0.7284631509109173,1.0475589636682099,68.99657473169744
206,FR-Tou,108,1.3916896032471655,0.901414069368891,1.3175925925925924,0.9256297380201404,0.6047618118151826,0.5598094736390897,-0.07409701065457289,0.6112764377122228,-5.324248344004707
207,GF-Guy,108,2.6647928654133173,0.4341756212329932,3.509259259259259,0.4657497296414979,0.21794778045318494,-3.316788027604603,0.8444663938459424,0.9631922606310129,31.68975738438729
208,GL-Dsk,36,0.3556938932235992,0.4285648955333507,0.036111111111111115,0.10994226479066906,0.5373388425111416,-18.171285595851657,-0.3195827821124881,0.4746495455265227,-89.84770000298806
209,IE-Cra,36,0.7397070396823747,0.5872319487190792,0.8472222222222223,0.7369768793082458,0.88961598559139,0.84629706536584,0.10751518253984753,0.2848903342679894,14.534832950354755
210,IL-Yat,108,0.8024532025487529,0.4644697922130265,1.7212962962962963,0.5953167578937663,0.01159988462413862,-2.845170280868198,0.9188430937475436,1.1619458991185148,114.50425904328289
211,IT-BFt,72,1.6047139669833024,1.0290452771038205,2.158333333333333,1.815562614076916,0.9334602333287616,0.6796751191360322,0.5536193663500311,1.0203977539624678,34.49956676022323
212,IT-Lav,108,1.731369486914203,1.010285485777861,1.375,1.324684762359018,0.809147396106211,0.7173660512803789,-0.3563694869142032,0.7009785276765553,-20.583098501369335
213,IT-MBo,108,1.6383571218990658,1.4065792377064419,1.212037037037037,1.3687921951055226,0.9135443958106669,0.8104754463710826,-0.42632008486202866,0.5931305212736716,-26.021193985342403
214,IT-Ren,108,1.9438749116115275,1.7473641702071188,1.2777777777777777,1.3546964575918246,0.7973959559004974,0.39585401879588467,-0.6660971338337497,1.0480764236920945,-34.26646076117811
