,Site,N,EC average,EC std,v3L1 average,v3L1 std,r2,nse,bias,rmse,pbias
99,US-xBR,144,1.438228610093012,1.2135593048045936,1.4604166666666667,1.6898594616121183,0.9226253313534997,0.8636979751578021,0.02218805657365493,0.621710946622695,1.5427350296014484
100,US-xCL,123,2.020911543699647,1.4560494002998756,2.493292682926829,1.8289819381360737,0.9289418791637505,0.833559564232361,0.4723811392271825,0.7431324030169261,23.37465688193372
101,US-xCP,144,0.7678060347572047,0.659622751489728,0.48923611111111115,0.6304389411727422,0.5862919155461189,0.31094731966040257,-0.27856992364609356,0.5215020462763986,-36.28128863745944
102,US-xDC,144,1.1589207033505613,1.2325205162239912,0.8611111111111112,1.3620537306546918,0.7754338568471759,0.7267017880895159,-0.29780959223945036,0.7095768005526844,-25.697150061988847
103,US-xDJ,108,0.7519539378943227,0.6752077405988424,0.6856481481481482,0.9318307005473262,0.7812179492342435,0.7507430336378562,-0.06630578974617464,0.46306363695248765,-8.817799389660626
104,US-xDL,144,2.5089376369525045,1.658776964853547,2.744444444444445,1.8495426680150093,0.8961972542247888,0.8773883813170655,0.23550680749193986,0.6453821364057111,9.386714281906167
105,US-xDS,111,1.8265842083485133,0.9351344191024941,2.5033783783783785,0.9252916400598352,0.6804505195965276,0.10608364761375755,0.6767941700298652,0.8708872501502185,37.052448331510625
106,US-xGR,114,1.8181499204376135,1.380012861022301,2.3182017543859645,1.8758015545918725,0.8945980897049268,0.7787454598898478,0.5000518339483515,0.8784555339608149,27.50333337902043
107,US-xHA,144,1.4420087034817566,1.2675021711416115,1.8713541666666669,1.9762244340026132,0.926214065758263,0.7756273255671271,0.42934546318491035,0.9328418457362646,29.77412425793602
108,US-xHE,123,0.6603827316606516,0.6204269524747331,0.6658536585365854,0.9367347603220033,0.843327315088169,0.7777573525847369,0.00547092687593368,0.43980250317899156,0.8284479005342925
109,US-xJE,144,2.265687386233272,1.0806711597591336,2.6909722222222223,1.4980862241164006,0.7656236390436773,0.6608665200355707,0.4252848359889508,0.8693785410840558,18.77067589169886
110,US-xJR,108,0.7048867887688313,0.5929717454409708,0.5305555555555556,0.4974741496751521,0.5806300807388315,0.2718015727723464,-0.1743312332132756,0.42254736496502415,-24.731806013525357
111,US-xKA,144,1.501661467374496,1.0760446447054521,1.7788194444444443,1.6864285498902711,0.6861088496387203,0.6227131079093562,0.2771579770699485,1.0322635135709815,18.45675494054804
112,US-xKZ,144,1.4468272238392703,1.3181065466252653,1.7298611111111113,1.8282488033275686,0.9349335288469612,0.8503065163447361,0.2830338872718409,0.7048935200512922,19.562383303846616
113,US-xMB,108,0.7152006957236033,0.3646527846654737,0.04027777777777777,0.08686070418471277,0.06551453857277058,-76.41511413178769,-0.6749229179458256,0.7607049393468384,-94.36832514025636
114,US-xML,103,1.2545436338551437,0.9123463636629419,1.9334951456310683,1.778085392829009,0.8961481136989926,0.5609524687189217,0.6789515117759247,1.1724379231170876,54.11940194455764
115,US-xNG,144,1.0438863023256104,1.1143389218860547,0.5197916666666668,0.8584466934670294,0.7364548792296772,0.16759189291437493,-0.5240946356589438,0.7804916398008119,-50.206103336287235
116,US-xNQ,144,0.5710251909324675,0.5021152507465955,0.09965277777777778,0.16813420045564628,0.34956975696902065,-13.302030010965915,-0.4713724131546897,0.6336386765045858,-82.54844455897862
117,US-xRM,144,1.4535523230065555,0.8492637494083902,1.1770833333333333,1.2333205363791464,0.6444778944953087,0.5808355615882576,-0.276468989673222,0.7957102472152201,-19.02022963310796
118,US-xSB,92,1.849146067522917,0.8001546708739787,2.4679347826086953,0.973793463720961,0.7166119668623138,0.30777186413349744,0.6187887150857788,0.8057832981725171,33.463484900070505
119,US-xSC,56,1.867668531431434,1.2289623054077043,2.7125,2.2559869841661926,0.840150628801815,0.5590964215028219,0.8448314685685663,1.4845530882486586,45.23455068984128
120,US-xSE,133,1.9253453022942515,1.324846299486561,2.415037593984963,2.0245274884788027,0.761659259886063,0.6550408400290528,0.4896922916907111,1.1845916411396435,25.433998312260726
121,US-xSJ,101,0.859201474261012,0.5533487948778664,1.7782178217821785,1.015835022077506,0.2822774677987299,-0.5445524137745616,0.9190163475211663,1.2562145518293522,106.96168186997123
122,US-xSL,108,0.8932373384369408,0.7691092519547437,0.4462962962962964,0.7028215399342139,0.37523199593504697,-0.26503431509755804,-0.4469410421406445,0.7868215160658535,-50.03609039930398
123,US-xSR,144,0.8064166518021028,0.5520249072722143,0.8322916666666667,0.5419376899517229,0.45465345822511105,0.3337924843743513,0.02587501486456402,0.44079929611790947,3.208640943455348
124,US-xST,144,1.2650117101686333,1.3540294686702445,1.4829861111111111,1.7915391007332506,0.9542871582501964,0.8905017507957705,0.21797440094247789,0.5907675762845263,17.231018431712435
125,US-xTA,144,2.072393112962276,1.134228300899134,2.652256944444444,1.638439351011945,0.8783931953825813,0.6922555583253862,0.5798638314821686,0.9057581521936386,27.980397534390182
126,US-xTR,144,1.2134895158998467,1.2626943381934828,1.5166666666666666,1.8235828869164528,0.9494029280602433,0.8420746514131705,0.30317715076682006,0.7221679372776196,24.98391183396448
127,US-xUK,144,1.6857978551443413,1.485309377889403,2.1145833333333335,2.032361651163218,0.9041367226896175,0.8108993601386765,0.4287854781889921,0.8807127090553377,25.435165721709772
128,US-xUN,144,1.1473340325812496,1.2195536478245301,1.3656249999999999,1.7276188061926423,0.9646442961980435,0.8722549238173237,0.21829096741875084,0.6153281455331006,19.025929783294593
129,US-xWD,108,0.8920712642460985,0.9753004466116519,0.6601851851851853,1.124987211957624,0.6932908565784234,0.6492302931416234,-0.2318860790609133,0.6631910196302454,-25.99412046490292
130,US-xYE,109,1.01360464225768,0.8998088476539254,0.3972477064220184,0.524132213246127,0.7113632713847505,-1.4470312825755665,-0.6163569358356618,0.8161298110761942,-60.80841682638728
131,AU-ASM,180,0.48155863859759257,0.7334851677516804,1.37,0.680999101714762,0.11079983424243692,-2.1545705333450216,0.8884413614024074,1.206165558206322,184.49287172788533
132,AU-Boy,180,0.9948265286031911,0.3768909695006888,1.4480555555555554,0.7210010864962272,0.0666703439670554,-0.4006631302593804,0.45322902695236444,0.8509284233490246,45.558598803022576
133,AU-Cpr,180,0.5147106374971924,0.2550783697607305,0.26166666666666666,0.1456635750452805,0.0003657828624576088,-6.034190205584395,-0.2530439708305257,0.38525499781032135,-49.16237442866255
134,AU-Cum,180,1.9384241777840445,0.7085189969497809,1.938472222222222,0.8866458195243185,0.3551536507603873,0.31388263945922723,4.804443817765976e-05,0.7323853320057909,0.0024785306914910077
135,AU-DaS,180,2.4321920893625233,1.1457359974855643,2.75875,1.0560661264370814,0.06181871321393378,-0.7336900888761819,0.3265579106374769,1.386650807518837,13.426485188637697
136,AU-Dry,180,1.9826964809449596,1.1991641022340975,2.2638888888888893,1.119644990068936,0.01186304847774097,-0.9772070475201184,0.28119240794392913,1.569989250940657,14.182322440493358
137,AU-GWW,180,0.6402470097365491,0.3973046340786784,0.6644444444444444,0.3126852027238943,0.007651961841293302,-1.3982052522004187,0.024197434707895284,0.4828817225576711,3.7793905070875877
138,AU-Lit,180,2.9968493438614714,0.793618570197083,2.625555555555555,1.0576733304718,0.2412574627723583,0.050168493578182205,-0.37129378830591625,1.027933695052182,-12.38947126476169
139,AU-Lon,132,0.7940679535103794,0.757348725188934,2.7606060606060603,1.1021670240805705,0.0005302496233205189,-3.711653291296307,1.9665381070956809,2.383322198104895,247.65362944091862
140,AU-Rgf,180,0.7918110042491528,0.4984882516991989,0.8344444444444445,0.579859569034922,0.1836028315240981,-0.0077507129374350114,0.042633440195291736,0.5804831909618162,5.384294985356962
141,AU-Stp,180,0.8369941482870502,0.8304228108126896,0.7358333333333332,0.8307132460763488,0.22025430663408177,-0.07591606796467754,-0.10116081495371672,0.8592718712984244,-12.086203369611043
142,AU-War,144,1.6605930195682128,0.8163967084919261,1.5815972222222223,1.035438431644536,0.6348045058757449,0.6288745725741267,-0.07899579734599041,0.6285957037463658,-4.757083548775298
143,AU-Whr,99,1.364668425007927,0.48372023132503944,1.5025252525252528,1.012759761019106,0.45450925808071596,0.39716075099604164,0.13785682751732542,0.7823527946309663,10.101855145987177
144,AU-Wom,122,2.5747010776011434,1.1949114046645906,2.0504098360655743,1.5147551953106595,0.809811064729177,0.676688540122909,-0.5242912415355698,0.857759960399578,-20.363188802641645
145,BE-Lon,216,0.9209194829872602,0.8129713033002612,1.112037037037037,1.121655138527288,0.8225909249274157,0.7602369382165339,0.1911175540497767,0.5479524115638656,20.752905935905865
146,DE-Hte,36,1.5573378220586274,1.2700002063808895,1.5125,1.7463380052473885,0.9228780636785153,0.8677107991121753,-0.044837822058627144,0.6262868224263423,-2.8791326726629247
147,FR-EM2,36,1.2398346559382558,1.1150845630801909,1.025,1.0087828592630117,0.8477733477324464,0.7670354862996855,-0.214834655938256,0.4800929761434223,-17.32768598694138
148,NL-Loo,36,1.7572868209692023,0.7118559966656879,1.3263888888888888,1.275062245601653,0.126823764983983,-0.031516357615777535,-0.43089793208031335,1.2768862725194634,-24.520637549802984
149,SE-Lnn,36,0.6452448424561337,0.7417485390663151,0.9847222222222223,1.368148876842849,0.9200044962880044,0.6827769079201587,0.33947737976608866,0.7597986666006527,52.61218028087806
150,BE-Bra,108,1.1191126198972583,0.8984067250218161,1.3645833333333333,1.2535516132957036,0.9230874771576257,0.8248058996595212,0.24547071343607507,0.5222542343560134,21.934406696138485
151,BE-Dor,36,0.8547761772761411,0.8274149238412966,1.2812500000000002,1.158375941319817,0.8115119712667275,0.6372923411608467,0.42647382272385914,0.687876802439183,49.893040314117684
